close,high,low,open,volume,returns,range,ma_12,ma_21,hmm,ma_signal,hmm_signal,main_signal,log_returns_benchmark,benchmark_product,benchmark_product_exp,log_returns_strategy,log_returns_product,strategy_product_exp
hbar_usd,hbar_usd,hbar_usd,hbar_usd,hbar_usd,,,,,,,,,,,,,,
0.13728900253772736,0.14736199378967285,0.13166199624538422,0.14388300478458405,112210337,-0.045842158194747906,0.11924471747358178,0.11865974962711334,0.1052489046539579,3,1.0,1,0.0,-0.0469261685935763,0.5291339661387328,0.697461612639465,-0.0,0.5121810945341384,0.6689273163897633
0.1387999951839447,0.14162999391555786,0.12809999287128448,0.13728800415992737,91072848,0.011005926318112147,0.10562062292906127,0.12210933243234952,0.10803104724202837,0,1.0,1,1.0,0.010945801859049158,0.5400797679977819,0.7161437500759988,0.011118819558076238,0.5232999140922147,0.6875873646893675
0.14918799698352814,0.1501380056142807,0.13701899349689484,0.138823002576828,85393688,0.07484151412121265,0.09574593844672474,0.12603924858073393,0.11076123764117558,0,1.0,1,1.0,0.07217322198649012,0.612252989984272,0.8445825467813426,0.07831515113729771,0.6016150652295124,0.8250640188288059
0.1528880000114441,0.15937699377536774,0.13900700211524963,0.15013200044631958,107577793,0.024800943123624464,0.14653932068277764,0.13075391513605913,0.11390480895837148,0,1.0,1,1.0,0.02449839190014396,0.6367513818844159,0.890329933610897,0.01625934743585209,0.6178744126653645,0.854980924402148
0.14228999614715576,0.15335799753665924,0.13970999419689178,0.1525930017232895,120337508,-0.06931874223938461,0.09768809610380114,0.1343238316476345,0.11682914197444916,0,1.0,1,1.0,-0.07183842578134017,0.5649129561030758,0.7592946401955301,-0.06997732824764166,0.5478970844177228,0.7296119628455693
0.14720499515533447,0.15120600163936615,0.139273002743721,0.1422799974679947,101773722,0.034542126229982095,0.08568063200018239,0.13791549764573574,0.11992833231176649,2,1.0,0,1.0,0.033958938717996226,0.5988718948210721,0.8200644177328951,0.03379150101075368,0.5816885854284765,0.7890568569369665
0.13778699934482574,0.14717000722885132,0.11823700368404388,0.14717000722885132,138704704,-0.06397877871311786,0.24470345698308615,0.14042899757623672,0.12230099879560016,3,1.0,1,0.0,-0.06611713044651303,0.532754764374559,0.7036189191071427,-0.0,0.5816885854284765,0.7890568569369665
0.11891999840736389,0.13835500180721283,0.09404599666595459,0.13739100098609924,164181994,-0.13692874528928012,0.4711418530513427,0.13917508100469908,0.12358571305161431,3,1.0,1,1.0,-0.14725802501427906,0.38549673936027995,0.47034451806272193,-0.14336288343869139,0.43832570198978504,0.5501096990225884
0.12892499566078186,0.14269399642944336,0.1104850023984909,0.11904100328683853,173896554,0.08413216773805843,0.2915236758993127,0.13848249738415083,0.12521804620822272,3,1.0,1,1.0,0.08077982154270749,0.4662765609029874,0.5940477896891094,0.08191686297231286,0.5202425649620979,0.6824357001593546
0.11734600365161896,0.14184199273586273,0.11734600365161896,0.12920300662517548,145776005,-0.08981184718926583,0.2087500922227259,0.13679108147819838,0.12653647505101703,3,1.0,1,1.0,-0.09410393951294219,0.37217262139004526,0.45088341318916414,-0.08844852603567041,0.4317940389264274,0.5400178987553841
0.11793799698352814,0.12403900176286697,0.11084400117397308,0.11826600134372711,81062296,0.005044852943324019,0.11904117903668898,0.1360384151339531,0.12751423673970358,0,1.0,1,1.0,0.00503217030951169,0.37720479169955695,0.45820290664661156,-0.0017857109319076657,0.43000832799451977,0.5372703258738218
0.11865200102329254,0.12484999746084213,0.1163640022277832,0.11805500090122223,44979732,0.006054062795929349,0.07292629224326208,0.1339356650908788,0.12830580806448347,0,1.0,1,1.0,0.006035810587392893,0.38324060228694984,0.46703095861265687,0.01553244243123873,0.4455407704257585,0.5613342909905381
0.11542099714279175,0.12340100109577179,0.10458999872207642,0.11990299820899963,75841760,-0.027230926176007086,0.17985469551138666,0.1321133313079675,0.12921576024520964,0,1.0,1,1.0,-0.027608559163740665,0.3556320431232092,0.42708234688075875,-0.039015573079770396,0.40652519734598813,0.5015909769965379
0.12512800097465515,0.1269019991159439,0.11471100151538849,0.11531499773263931,157728927,0.08410084882436508,0.10627574896484537,0.13097399845719337,0.13043847467218125,0,1.0,1,1.0,0.0807509326608795,0.4363829757840887,0.5471011835956976,0.08198132963073602,0.48850652697672414,0.6298802192188961
0.12348400056362152,0.12697699666023254,0.11652400344610214,0.12516699731349945,62712586,-0.01313854931132985,0.08970678062022985,0.1288319987555345,0.1313612840714909,0,0.0,1,1.0,-0.013225623577644991,0.4231573522064437,0.5267745184054087,-0.013326674717680691,0.47517985225904347,0.608303428480419
0.12859700620174408,0.13127699494361877,0.1212259978055954,0.12351000308990479,76896267,0.041406219548970835,0.08291123455334803,0.12680774927139282,0.13235995102496373,0,0.0,1,0.0,0.04057193402474732,0.46372928623119103,0.5899924793162774,0.0,0.47517985225904347,0.608303428480419
0.1612599939107895,0.17853400111198425,0.12867000699043274,0.12891000509262085,580978259,0.25399493093799896,0.3875339349694693,0.1283885824183623,0.13365961753186725,2,0.0,0,0.0,0.22633439988836337,0.6900636861195544,0.9938425092921528,0.0,0.47517985225904347,0.608303428480419
0.14909200370311737,0.16028299927711487,0.14347399771213531,0.16028299927711487,141889826,-0.07545572781308407,0.11715712835091519,0.12854583313067755,0.13422418917928422,3,0.0,1,0.0,-0.07845434159259627,0.6116093445269581,0.8433956716088478,-0.0,0.47517985225904347,0.608303428480419
0.14493399858474731,0.15373599529266357,0.13798199594020844,0.1488880068063736,83132904,-0.027888853963286775,0.11417431125783839,0.129141416400671,0.13457137984888895,0,0.0,1,0.0,-0.02828513328451007,0.583324211242448,0.7919854789267935,-0.0,0.47517985225904347,0.608303428480419
0.15266700088977814,0.15608899295330048,0.14494000375270844,0.14494000375270844,98301602,0.0533553367777202,0.07692140825119642,0.13195366660753885,0.13579504688580832,0,0.0,1,0.0,0.0519806280584686,0.6353048393009166,0.8875974676557168,0.0,0.47517985225904347,0.608303428480419
